Absolute_Downloads,Change_Downloads,Change Ratio_Downloads,Absolute_Revenue,Change_Revenue,Change_Ratio_Revenue,Category,In_App_Purchases,Contains_Ads,Changed_Free_to_Paid,Free
11836642,-3168043,-0.211136922,0,0,0,Shopping,FALSE,,,TRUE
11828839,-543026,-0.043892008,19188579.96,5417221.93,0.393368753,Board,TRUE,TRUE,,TRUE
11823642,11773656,235.5390709,15134992.28,15106302.11,526.5323318,Arcade,TRUE,TRUE,,TRUE
11817332,4388167,0.590667592,5069835.49,3633287.17,2.529178531,Education,TRUE,FALSE,FALSE,TRUE
11812691,-2129465,-0.152735703,2477852.47,541622.99,0.279730784,Health & Fitness,TRUE,TRUE,FALSE,TRUE
11811599,-5411925,-0.314217056,44804.17,6104.95,0.157753826,Arcade,TRUE,TRUE,FALSE,TRUE
11760907,410795,0.036193035,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
11760699,-3400127,-0.224270564,51.81,51.81,0,Maps & Navigation,TRUE,TRUE,FALSE,TRUE
11751589,2423794,0.259846405,0,0,0,Casual,FALSE,TRUE,,TRUE
11744548,5549398,0.895764913,0,0,0,Lifestyle,FALSE,,,TRUE
11718856,2914769,0.331069991,0,0,0,Lifestyle,FALSE,FALSE,FALSE,TRUE
11714554,-30767,-0.002619511,2566.28,603.49,0.307465394,Education,TRUE,TRUE,FALSE,TRUE
11698620,-4079737,-0.258565388,0,0,0,Board,TRUE,TRUE,,TRUE
11698597,9558446,4.46624841,3578340.27,3377121.95,16.78337216,Action,TRUE,FALSE,FALSE,TRUE
11697336,9881365,5.44136718,0,0,0,Music & Audio,FALSE,TRUE,,TRUE
11678500,11678500,0,128470.55,128470.55,0,Strategy,TRUE,FALSE,,TRUE
11657700,5578393,0.917603437,38630.52,9554.8,0.32861783,Productivity,FALSE,,FALSE,TRUE
11654943,8236630,2.40955992,0,0,0,Social,FALSE,FALSE,,TRUE
11651226,-1943858,-0.142982419,668522.19,40956.33,0.065262202,Social,TRUE,TRUE,FALSE,TRUE
11611132,11611132,0,370570.74,370570.74,0,Sports,TRUE,TRUE,,TRUE
11594622,11181084,27.03762169,0,0,0,Personalization,FALSE,TRUE,,TRUE
11592458,1949791,0.202204535,30596.5,23434.92,3.272311417,Action,TRUE,TRUE,FALSE,TRUE
11582404,3941466,0.515835359,82036527.19,61827863.49,3.059473125,Casino,TRUE,TRUE,FALSE,TRUE
11578012,4956781,0.748619252,474803.61,-108827.76,-0.186466605,Trivia,TRUE,TRUE,FALSE,TRUE
11567515,7458150,1.814915443,0,0,0,Music & Audio,FALSE,TRUE,FALSE,TRUE
11560926,9244861,3.991624156,0,0,0,Action,FALSE,TRUE,,TRUE
11552763,2569039,0.285965931,148619.23,67231.74,0.826069707,Communication,TRUE,TRUE,FALSE,TRUE
11552066,6591953,1.328992505,0,0,0,Puzzle,TRUE,TRUE,FALSE,TRUE
11529643,7851662,2.13477503,0,0,0,Photography,FALSE,TRUE,FALSE,TRUE
11514327,-10802149,-0.484043672,119147.37,-5645.48,-0.04523881,Arcade,TRUE,TRUE,FALSE,TRUE
11498491,11498491,0,0,0,0,Simulation,FALSE,TRUE,,TRUE
11498275,10082905,7.123865138,0,0,0,Music & Audio,FALSE,TRUE,FALSE,TRUE
11497803,717811,0.066587341,0,0,0,Simulation,FALSE,TRUE,,TRUE
11490861,8914496,3.460106002,53100.48,46479.89,7.020505725,Arcade,TRUE,TRUE,FALSE,TRUE
11476021,5790232,1.01836913,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
11455263,1990392,0.210292565,189822.01,-34799.31,-0.154924341,Video Players & Editors,TRUE,TRUE,FALSE,TRUE
11450787,-2485855,-0.17836829,8474.86,8461.6,638.1297134,Education,FALSE,,,TRUE
11440558,11440558,0,2061077.83,2061077.83,0,Racing,TRUE,TRUE,,TRUE
11429459,11429459,0,0,0,0,Sports,FALSE,TRUE,,TRUE
11423345,-236447,-0.020278835,0,0,0,Books & Reference,FALSE,FALSE,FALSE,TRUE
11413103,2027781,0.216058756,8991.8,1062.12,0.133942353,Productivity,FALSE,FALSE,FALSE,TRUE
11411630,7505905,1.921769966,80335.03,61921.99,3.362942241,Sports,TRUE,TRUE,FALSE,TRUE
11410645,9856161,6.340471179,4944206.33,4417986.37,8.395702759,Action,TRUE,FALSE,,TRUE
11409775,11409775,0,0,0,0,Music & Audio,FALSE,TRUE,,TRUE
11404742,-6187506,-0.351717757,0,0,0,Shopping,FALSE,TRUE,FALSE,TRUE
11391223,-1639076,-0.125789592,0,0,0,Video Players & Editors,FALSE,FALSE,FALSE,TRUE
11389819,7783455,2.158255517,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
11378423,11288571,125.6351667,746823.82,746320.43,1482.588907,Dating,TRUE,TRUE,,TRUE
11365116,5539809,0.950990051,137882.62,3691.42,0.027508659,Action,TRUE,TRUE,,TRUE
11353412,5447773,0.922469694,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
11351201,-868353,-0.071062577,1556440.1,351255.57,0.291453766,Health & Fitness,TRUE,TRUE,FALSE,TRUE
11335777,11335777,0,0,0,0,Productivity,FALSE,TRUE,,TRUE
11323321,3968464,0.539570518,0,0,0,Education,FALSE,FALSE,FALSE,TRUE
11307141,2783456,0.326555475,0,0,0,Social,TRUE,FALSE,FALSE,TRUE
11303161,-26693284,-0.702520565,25026.04,-15655.77,-0.384834647,Arcade,FALSE,TRUE,FALSE,TRUE
11265390,10389578,11.86279476,0,0,0,Music & Audio,FALSE,TRUE,,TRUE
11265365,11265365,0,130993.55,130993.55,0,Action,TRUE,TRUE,,TRUE
11261169,11261169,0,0,0,0,Adventure,FALSE,TRUE,,TRUE
11243818,-661752,-0.055583395,0,0,0,Action,FALSE,TRUE,FALSE,TRUE
11240570,4140361,0.583132271,0,0,0,Photography,FALSE,TRUE,FALSE,TRUE
11226735,4166887,0.590223331,0,0,0,Maps & Navigation,FALSE,FALSE,FALSE,TRUE
11225402,11095222,85.22985098,1497778.46,1497766.74,127795.7969,Puzzle,TRUE,TRUE,FALSE,TRUE
11208006,766994,0.073459737,13108.47,-4885.74,-0.271517338,Video Players & Editors,TRUE,TRUE,FALSE,TRUE
11194755,-1442225,-0.114127347,81070490.34,51232122.16,1.716988069,Social Networking,TRUE,,FALSE,TRUE
11193094,-1880531,-0.143841589,3372.14,3372.14,0,Health & Fitness,TRUE,,FALSE,TRUE
11158482,122638,0.011112698,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
11135010,-6421601,-0.365765409,81589259.99,-152954056.1,-0.652135642,Board,FALSE,TRUE,FALSE,TRUE
11131137,-4943075,-0.307515852,0,0,0,Lifestyle,FALSE,,,TRUE
11129330,3993042,0.559540478,1091003.89,475164.22,0.771571308,Weather,TRUE,TRUE,FALSE,TRUE
11128505,-2921766,-0.207950864,18313231.97,-3880823.59,-0.174858695,Simulation,TRUE,TRUE,FALSE,TRUE
11124109,3779926,0.514682981,10994824.41,3219953.62,0.414148827,Puzzle,TRUE,TRUE,FALSE,TRUE
11110303,5431158,0.956333744,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
11105903,-2836889,-0.20346635,105476.77,-35895.04,-0.253905216,Productivity,TRUE,FALSE,,TRUE
11095653,10334250,13.57264156,0,0,0,Arcade,FALSE,FALSE,,TRUE
11090738,2872170,0.34947329,574798.23,-19131.53,-0.032211772,Business,TRUE,TRUE,FALSE,TRUE
11090139,-3267296,-0.227568225,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
11079047,-10417659,-0.484616527,7218.15,7218.15,0,Communication,FALSE,TRUE,,TRUE
11069536,7182408,1.847741572,0,0,0,Shopping,FALSE,FALSE,,TRUE
11064219,7434969,2.048624096,0,0,0,Board,TRUE,TRUE,,TRUE
11059519,4600743,0.712324286,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
11029996,8304205,3.046530347,0,0,0,Casual,FALSE,TRUE,,TRUE
11007078,4036684,0.579118483,0,0,0,Business,FALSE,,,TRUE
11003075,-160327,-0.014361841,4192060.11,2932340.12,2.327771364,Social,TRUE,FALSE,FALSE,TRUE
10994497,7184124,1.885412268,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
10992348,-29254363,-0.726875868,2326.17,2138.43,11.39038031,Tools,TRUE,TRUE,FALSE,TRUE
10991715,2866637,0.352813475,15883.67,5512.82,0.531568772,Lifestyle,TRUE,TRUE,FALSE,TRUE
10986050,-1920690,-0.148812946,636.33,-766.93,-0.546534498,Tools,TRUE,TRUE,FALSE,TRUE
10975160,-3248662,-0.228395856,2813387.87,-186752.32,-0.062247864,Role Playing,TRUE,TRUE,FALSE,TRUE
10970065,7295889,1.985721152,20036.68,4584.24,0.296667711,Sports,FALSE,TRUE,FALSE,TRUE
10969364,-2104454,-0.160967056,0,0,0,Video Players & Editors,FALSE,FALSE,FALSE,TRUE
10967721,-4318184,-0.282494494,19177175.95,4067616.86,0.269208177,Social,TRUE,TRUE,FALSE,TRUE
10964243,7353071,2.036200713,0,0,0,Video Players & Editors,FALSE,FALSE,FALSE,TRUE
10963582,8588424,3.615937971,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
10958258,4449022,0.683493731,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
10955493,3855639,0.543058914,10080.21,4672.67,0.864102716,Racing,TRUE,TRUE,,TRUE
10954311,2633314,0.316466164,0,0,0,Education,FALSE,FALSE,FALSE,TRUE
10954281,-6361087,-0.36736655,142939.91,-11947.82,-0.077138583,Puzzle,TRUE,TRUE,FALSE,TRUE
10915023,10915023,0,1126931.49,1126931.49,0,Action,TRUE,TRUE,,TRUE
10889746,-2483771,-0.185723097,0,0,0,Music & Audio,TRUE,TRUE,,TRUE
10872984,719504,0.070862798,140825.72,-167994.72,-0.543988345,Arcade,TRUE,TRUE,,TRUE
10872585,-3625740,-0.250079923,56553.65,5503.12,0.10779751,Puzzle,TRUE,TRUE,FALSE,TRUE
10852692,10852692,0,5084.36,5084.36,0,Photography,TRUE,TRUE,,TRUE
10828144,10480562,30.15277546,120.47,120.47,0,Tools,TRUE,TRUE,,TRUE
10827189,6799453,1.688157565,2525.08,2480.88,56.12850679,Action,TRUE,TRUE,,TRUE
10826658,10826658,0,220703.87,220703.87,0,Puzzle,TRUE,TRUE,,TRUE
10805606,-5010934,-0.316816067,0,0,0,Personalization,FALSE,TRUE,FALSE,TRUE
10797985,-6341468,-0.369992438,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
10789662,-8080637,-0.428219871,0,0,0,Photography,FALSE,TRUE,,TRUE
10779222,-1992964,-0.156039381,512512.63,-289379.36,-0.360870745,Simulation,TRUE,TRUE,FALSE,TRUE
10771227,7533764,2.327057946,25461.12,25461.12,0,Health & Fitness,TRUE,TRUE,FALSE,TRUE
10742775,-832469,-0.071918052,549646.02,-69731.47,-0.112583152,Racing,TRUE,TRUE,FALSE,TRUE
10737799,-2903839,-0.21286586,5776551.83,367668.48,0.067974932,Simulation,TRUE,TRUE,FALSE,TRUE
10731518,-77564,-0.007175818,5264.36,5264.36,0,Tools,FALSE,TRUE,FALSE,TRUE
10717485,8940195,5.03023986,3179231.36,3069264.44,27.91079754,Photo & Video,TRUE,,FALSE,TRUE
10716329,8381587,3.589941415,23868535.84,23411925.57,51.27332237,Strategy,TRUE,FALSE,FALSE,TRUE
10706949,10706949,0,62402.98,62402.98,0,Casual,TRUE,TRUE,FALSE,TRUE
10704360,-4194438,-0.281528617,292330.2,-125462.79,-0.300298935,Action,TRUE,TRUE,FALSE,TRUE
10701467,-7236046,-0.403402969,1315905.07,-45993.01,-0.033771257,Puzzle,TRUE,TRUE,FALSE,TRUE
10691701,10671636,531.8532769,0,0,0,Racing,FALSE,TRUE,,TRUE
10689579,-2331908,-0.179081544,1576.58,1576.58,0,Casual,TRUE,TRUE,FALSE,TRUE
10671820,10671820,0,0,0,0,Adventure,FALSE,TRUE,,TRUE
10653886,10653886,0,537471.48,537471.48,0,Racing,TRUE,TRUE,,TRUE
10643430,10643430,0,27331.3,27331.3,0,Arcade,TRUE,TRUE,,TRUE
10633173,-6656299,-0.384991456,7164.53,-7126.54,-0.498670848,Sports,TRUE,TRUE,FALSE,TRUE
10613549,10613549,0,3073.28,3073.28,0,Photography,TRUE,TRUE,,TRUE
10605992,10258771,29.54536448,0,0,0,Casual,FALSE,TRUE,,TRUE
10600287,3650386,0.525242878,3673548.62,1188619,0.478331052,Productivity,TRUE,,FALSE,TRUE
10593900,-9517529,-0.473239818,33170.59,22281.72,2.046283958,Photography,TRUE,TRUE,FALSE,TRUE
10590050,-1899227,-0.152068611,0,0,0,Finance,FALSE,TRUE,FALSE,TRUE
10585417,10585417,0,21893.51,21893.51,0,Casual,TRUE,TRUE,,TRUE
10551694,10551694,0,0,0,0,Social,FALSE,FALSE,,TRUE
10541278,10150902,26.0028844,15.16,15.16,0,Personalization,FALSE,TRUE,FALSE,TRUE
10538944,8246970,3.598195267,0,0,0,Adventure,TRUE,TRUE,FALSE,TRUE
10529987,-12427651,-0.541329687,197274.19,-275038.92,-0.582323281,Racing,TRUE,TRUE,FALSE,TRUE
10524957,-3597728,-0.254748159,560365.46,-540872.83,-0.491149677,Action,FALSE,FALSE,FALSE,TRUE
10521033,6876855,1.887079885,195502.43,167287.34,5.92900253,Racing,TRUE,TRUE,,TRUE
10518787,-7832747,-0.426817017,21666195.84,5702611.87,0.35722629,Casual,TRUE,TRUE,FALSE,TRUE
10487552,-980047,-0.085462266,0,0,0,Utilities,FALSE,,,TRUE
10481640,10481640,0,781.42,781.42,0,Arcade,TRUE,TRUE,,TRUE
10459923,3844622,0.581171136,0,0,0,Tools,FALSE,TRUE,,TRUE
10459664,8259337,3.753686157,14259434.32,10668522.21,2.970978371,Role Playing,TRUE,TRUE,FALSE,TRUE
10452463,-1137288,-0.098128769,2194896.25,-381399.35,-0.148041766,Action,TRUE,TRUE,FALSE,TRUE
10452192,-1381102,-0.116713233,1652367.75,367905.24,0.286427387,Business,TRUE,TRUE,FALSE,TRUE
10448253,-443331,-0.040703997,0,0,0,Maps & Navigation,FALSE,FALSE,FALSE,TRUE
10446265,-2329685,-0.182349258,127879.43,-68695.96,-0.349463684,Action,TRUE,FALSE,,TRUE
10443975,10443975,0,9665816.01,9665816.01,0,Entertainment,TRUE,TRUE,,TRUE
10436879,6888468,1.94128245,10973709.23,9100854.28,4.859348173,Health & Fitness,TRUE,FALSE,FALSE,TRUE
10422370,10422370,0,67760,67760,0,Board,TRUE,TRUE,,TRUE
10409330,431886,0.043286236,682588.42,151318.05,0.284823055,Productivity,TRUE,TRUE,FALSE,TRUE
10404921,-211652,-0.019936,0,0,0,Sports,TRUE,TRUE,FALSE,TRUE
10403823,9082960,6.876534508,8387.06,6654.11,3.839758793,Puzzle,TRUE,TRUE,FALSE,TRUE
10400602,3817239,0.579831159,2162158.31,1756685.69,4.332439734,Entertainment,TRUE,,,TRUE
10400601,10400601,0,2305.6,2305.6,0,Arcade,TRUE,TRUE,,TRUE
10400196,-748078,-0.067102585,0,0,0,Personalization,FALSE,FALSE,FALSE,TRUE
10388190,2776138,0.364702974,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
10364440,5302917,1.047691969,0,0,0,Tools,FALSE,FALSE,,TRUE
10350198,-5535211,-0.348446238,161986.58,-51699.25,-0.241940469,Racing,TRUE,TRUE,FALSE,TRUE
10347518,10347518,0,2139281.05,2139281.05,0,Simulation,TRUE,TRUE,,TRUE
10345874,5686554,1.220468652,46948663.42,26392166.06,1.283884389,Role Playing,TRUE,FALSE,,TRUE
10344616,10344616,0,1244540.61,1244540.61,0,Action,TRUE,TRUE,,TRUE
10308096,-4849122,-0.319921637,34666.95,-12133.49,-0.259260169,Strategy,TRUE,TRUE,FALSE,TRUE
10308052,9938282,26.8769289,22108.97,20875.86,16.92943857,Racing,TRUE,TRUE,FALSE,TRUE
10307100,10246221,168.3046863,5602649.9,5600080.72,2179.715209,Simulation,TRUE,TRUE,,TRUE
10302400,-3149098,-0.234107606,5621657.02,3234858.43,1.355312695,Entertainment,TRUE,,,TRUE
10285590,3769617,0.578519432,58528.42,22723.96,0.634668418,Casual,TRUE,TRUE,FALSE,TRUE
10272892,2469293,0.316430022,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
10271683,-257693,-0.02447372,94102.9,-2696.4,-0.027855573,Racing,TRUE,TRUE,FALSE,TRUE
10267925,9064822,7.534535281,0,0,0,Entertainment,FALSE,TRUE,,TRUE
10256359,-19499289,-0.655313875,112054.87,-40398.14,-0.264987487,Puzzle,TRUE,TRUE,FALSE,TRUE
10253304,1794703,0.212174921,26643.72,26643.13,45157.84746,Education,TRUE,,,TRUE
10236412,-3644314,-0.262544913,1245231.5,-582251.18,-0.318608316,Action,TRUE,TRUE,FALSE,TRUE
10211457,-14857315,-0.592662257,18664.41,-13355.52,-0.417100225,Action,TRUE,TRUE,FALSE,TRUE
10205618,-10227048,-0.500524405,0,0,0,Photography,FALSE,FALSE,,TRUE
10193187,-13662109,-0.572707587,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
10184330,9997052,53.38081355,0,0,0,Tools,FALSE,TRUE,,TRUE
10172946,-16796305,-0.622794641,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
10168363,10168363,0,2364839.89,2364839.89,0,Adventure,TRUE,TRUE,,TRUE
10164534,898873,0.097011212,109147.32,31674.39,0.408844612,Tools,TRUE,FALSE,FALSE,TRUE
10147515,-14257343,-0.584201023,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
10144753,-53038071,-0.83943812,15967.33,15967.33,0,Photography,TRUE,TRUE,FALSE,TRUE
10141513,10141513,0,13360244.47,13360244.47,0,Puzzle,TRUE,TRUE,,TRUE
10136993,9958095,55.66353453,0,0,0,Food & Drink,TRUE,TRUE,FALSE,TRUE
10134084,-1528291,-0.131044577,397.98,-3443.67,-0.896403889,Shopping,TRUE,TRUE,FALSE,TRUE
10133903,-1565181,-0.133786628,2621961.06,1106402.62,0.730029665,Simulation,TRUE,TRUE,FALSE,TRUE
10132259,-14146499,-0.582669797,7428.08,-22586.18,-0.752514971,Educational,TRUE,TRUE,FALSE,TRUE
10131208,3186422,0.458822201,0,0,0,Tools,FALSE,FALSE,,TRUE
10100081,-1423566,-0.123534329,1172.31,-2057.97,-0.637087187,Casual,FALSE,TRUE,FALSE,TRUE
10095578,694962,0.073927283,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
10092784,2372649,0.307332579,546782.28,177242.77,0.479631447,Music & Audio,TRUE,TRUE,FALSE,TRUE
10069361,-8095634,-0.445672239,0,0,0,Photography,FALSE,TRUE,FALSE,TRUE
10069193,10069193,0,516145.36,516145.36,0,Puzzle,TRUE,TRUE,,TRUE
10049747,-4811566,-0.323764529,1388378.22,-92063.22,-0.06218633,Word,TRUE,TRUE,FALSE,TRUE
10048218,-4130998,-0.291341778,1253061.34,-195779.62,-0.135128441,Entertainment,TRUE,,FALSE,TRUE
10042544,-4420686,-0.305649983,0,0,0,Finance,FALSE,,,TRUE
10040956,-1699689,-0.144769644,0,0,0,Lifestyle,FALSE,,,TRUE
10039333,-474645,-0.045144188,9470729.83,1670583.18,0.214173304,Productivity,TRUE,FALSE,FALSE,TRUE
10032492,390546,0.040504894,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
10014406,10014406,0,3422.63,3422.63,0,Adventure,TRUE,TRUE,,TRUE
10012022,-2746334,-0.215257671,0,0,0,Tools,TRUE,TRUE,FALSE,TRUE
10011476,10011476,0,20059.68,20059.68,0,Music & Audio,TRUE,TRUE,,TRUE
10006881,9994425,802.3783719,0,0,0,Tools,FALSE,TRUE,,TRUE
10005893,2095923,0.264972307,45470.38,12258.31,0.36909202,Racing,TRUE,TRUE,,TRUE
9982988,9982988,0,0,0,0,Arcade,FALSE,TRUE,,TRUE
9982746,-2633158,-0.208717346,85471.26,-11472.05,-0.118337717,Tools,TRUE,TRUE,,TRUE
9981981,-304968,-0.029646108,419307.83,-78714.28,-0.158053786,Action,TRUE,TRUE,,TRUE
9954719,70363,0.007118623,0,0,0,Video Players & Editors,FALSE,TRUE,,TRUE
9943048,2841876,0.400198164,0,0,0,Utilities,FALSE,,,TRUE
9938244,-1633686,-0.141176623,311005215.5,84232903.49,0.371442628,Role Playing,FALSE,FALSE,FALSE,TRUE
9933410,4877567,0.96473862,7245.94,5075.14,2.33791229,Action,TRUE,TRUE,FALSE,TRUE
9909486,4713781,0.907245696,4163783.64,2915013.88,2.334308512,Music & Audio,TRUE,FALSE,,TRUE
9896123,1956345,0.246397947,34902790.95,14822445.09,0.738156862,Strategy,TRUE,FALSE,FALSE,TRUE
9891414,9747261,67.61746894,0,0,0,Shopping,FALSE,FALSE,,TRUE
9872888,-4807857,-0.327494075,770235.15,-441077.67,-0.364131926,Sports,TRUE,TRUE,FALSE,TRUE
9866603,-3889193,-0.282731221,325271.36,17755.64,0.057738967,Casual,TRUE,TRUE,FALSE,TRUE
9864485,-7903580,-0.444819399,0,0,0,Racing,FALSE,TRUE,,TRUE
9863799,5422443,1.220898077,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
9862794,119141,0.01222755,220515685.3,54953652.1,0.331921824,Casino,TRUE,FALSE,FALSE,TRUE
9861424,3251585,0.491931044,0,0,0,Reference,FALSE,,,TRUE
9860811,2403838,0.322361097,25081.06,-5731.34,-0.186007581,Arcade,TRUE,TRUE,FALSE,TRUE
9856730,-2988569,-0.232658578,674451.32,-339367.97,-0.334742072,Racing,TRUE,TRUE,,TRUE
9845081,-5324949,-0.351017697,0,0,0,Photography,FALSE,TRUE,,TRUE
9843585,9843576,1093730.667,14109.53,14108.13,10077.23571,Music & Audio,TRUE,TRUE,,TRUE
9840029,3401290,0.528254057,0,0,0,Tools,FALSE,TRUE,,TRUE
9834812,-9055198,-0.479364384,1193771.62,-797973.91,-0.400640492,Racing,TRUE,TRUE,FALSE,TRUE
9810898,-5471904,-0.358043244,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
9792149,-6495546,-0.398800813,57833189.91,-9824471.04,-0.145208553,Puzzle,TRUE,TRUE,FALSE,TRUE
9791180,1946165,0.248076645,8372056.33,6079392.33,2.651671736,Entertainment,FALSE,,,TRUE
9778014,9778014,0,3564035.93,3564035.93,0,Word,TRUE,TRUE,,TRUE
9772764,9772764,0,0,0,0,Health & Fitness,TRUE,TRUE,,TRUE
9771737,-16694,-0.001705483,0,0,0,House & Home,FALSE,TRUE,FALSE,TRUE
9755423,-248700,-0.02485975,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
9755257,2823887,0.407406761,110739.79,55887.8,1.018883727,Trivia,TRUE,TRUE,FALSE,TRUE
9753911,-1450994,-0.129496323,60816.78,19461.99,0.470610297,Health & Fitness,FALSE,FALSE,FALSE,TRUE
9750394,1084681,0.125169273,2330319,2130460.89,10.65986709,Music & Audio,FALSE,FALSE,,TRUE
9750298,3421649,0.540660258,0,0,0,Tools,FALSE,FALSE,,TRUE
9732858,-2572310,-0.209043062,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
9728845,9606989,78.83886719,6125716.38,6104671.58,290.0798097,Strategy,TRUE,FALSE,FALSE,TRUE
9722355,8463780,6.724891246,0,0,0,Racing,FALSE,TRUE,FALSE,TRUE
9721678,-1824488,-0.158016782,2634082.31,2273341.68,6.301873121,Video Players & Editors,TRUE,TRUE,FALSE,TRUE
9719284,6647399,2.163947869,0,0,0,Card,FALSE,TRUE,,TRUE
9718212,822005,0.092399491,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
9704610,2304287,0.311376544,0,0,0,Business,FALSE,FALSE,,TRUE
9704332,-5895366,-0.377915393,602113.17,-536750.81,-0.471303702,Action,TRUE,TRUE,FALSE,TRUE
9697327,9697327,0,6765.7,6765.7,0,Action,TRUE,TRUE,,TRUE
9676577,-4704417,-0.327127388,2312411.93,2094668.33,9.619884718,Music,TRUE,,,TRUE
9673762,7676040,3.84239649,343999.18,-42574.44,-0.110132812,Action,TRUE,TRUE,,TRUE
9666310,-6470724,-0.400985956,74456.48,-28147.35,-0.274330403,Puzzle,TRUE,TRUE,FALSE,TRUE
9664737,-59250086,-0.859758226,0,0,0,Social,FALSE,FALSE,FALSE,TRUE
9661891,5640910,1.402869101,474.55,-188.52,-0.284313873,Board,TRUE,TRUE,FALSE,TRUE
9652179,1963527,0.255379877,165523.44,32677.88,0.245983983,Books & Reference,TRUE,TRUE,,TRUE
9644402,-8872334,-0.479152157,269660310.2,24638436.1,0.100556067,Role Playing,TRUE,TRUE,FALSE,TRUE
9641881,9639428,3929.648594,0,0,0,Action,FALSE,TRUE,,TRUE
9641506,5828713,1.528725268,28233.54,21856.1,3.427096139,Education,FALSE,FALSE,,TRUE
9636908,-14622289,-0.602752391,10759196.11,-24494357.04,-0.694805342,Casual,TRUE,FALSE,FALSE,TRUE
9625623,2690733,0.387999377,1419707.69,1213818.1,5.89548068,Social Networking,TRUE,,,TRUE
9624200,9393640,40.74271339,0,0,0,Music & Audio,TRUE,TRUE,,TRUE
9622536,7798861,4.276453315,0,0,0,Productivity,FALSE,TRUE,,TRUE
9606083,-5416555,-0.36055951,483437.7,399047.01,4.728566741,Music & Audio,TRUE,TRUE,FALSE,TRUE
9586434,-2066140,-0.177311897,891461.36,778687.94,6.904888936,Social,TRUE,FALSE,FALSE,TRUE
9585626,-3794588,-0.283596959,0,0,0,Racing,FALSE,TRUE,,TRUE
9570423,2794808,0.412480343,0,0,0,Shopping,FALSE,,,TRUE
9554411,9554411,0,313354.48,313354.48,0,Simulation,TRUE,TRUE,FALSE,TRUE
9553617,-6143756,-0.391387527,65688598.07,-2080226.96,-0.030695928,Role Playing,TRUE,TRUE,FALSE,TRUE
9543071,-1101746,-0.103500699,0,0,0,Social,FALSE,TRUE,FALSE,TRUE
9536501,9536501,0,40088.75,40088.75,0,Puzzle,TRUE,TRUE,,TRUE
9534649,677560,0.076499175,12707.96,12707.96,0,Music & Audio,TRUE,TRUE,,TRUE
9524228,2585571,0.372632773,0,0,0,Finance,FALSE,,,TRUE
9514687,6522869,2.180235897,9556042.41,8716826.27,10.38686681,Social Networking,TRUE,,,TRUE
9506157,-2334592,-0.197165906,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
9503394,-17345984,-0.64604789,20327075.77,5374897.81,0.359472568,Games,TRUE,,FALSE,TRUE
9501989,-5037173,-0.346455525,203183.77,-349263.01,-0.632211143,Arcade,TRUE,TRUE,FALSE,TRUE
9498200,-7676494,-0.446965402,451979.76,88009.37,0.241803653,Card,TRUE,TRUE,FALSE,TRUE
9497016,1651288,0.210469698,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
9487477,9487477,0,267605.93,267605.93,0,Action,TRUE,TRUE,,TRUE
9475210,2365734,0.332757857,4359383.9,-61938.17,-0.01400897,Puzzle,TRUE,TRUE,FALSE,TRUE
9465521,4860161,1.055327054,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
9462621,2833123,0.42735106,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
9455997,9144498,29.35642811,102.11,102.11,0,Entertainment,TRUE,TRUE,,TRUE
9446801,5565824,1.434129602,128500.45,95723.8,2.920487603,Adventure,TRUE,FALSE,FALSE,TRUE
9445010,2127505,0.290741858,8455196.02,6882309.67,4.37559247,Entertainment,TRUE,FALSE,FALSE,TRUE
9437252,9437252,0,238244.07,238244.07,0,Casual,TRUE,TRUE,,TRUE
9428153,9428153,0,5526.37,5526.37,0,Arcade,TRUE,TRUE,,TRUE
9428088,-9724564,-0.507739816,0,0,0,Card,FALSE,TRUE,FALSE,TRUE
